Engine,Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
44,73,20.002,0.7007,100.0,491.19,606.65,1483.54,1239.49,9.35,13.66,335.68,2323.99,8736.35,1.08,44.16,315.35,2388.19,8077.55,9.1816,0.02,364,2324,100.0,24.57,14.685,0
44,74,24.9994,0.6208,60.0,462.54,536.55,1257.56,1043.1,7.05,9.02,175.21,1915.52,8020.54,0.94,36.58,164.85,2028.51,7888.35,10.9019,0.02,304,1915,84.93,14.31,8.5642,0
44,75,42.0003,0.84,100.0,445.0,549.41,1353.12,1127.18,3.91,5.72,138.77,2212.21,8332.77,1.02,42.01,130.48,2388.31,8096.71,9.3184,0.02,329,2212,100.0,10.61,6.3349,0
44,76,10.004,0.25,100.0,489.05,604.69,1489.74,1301.88,10.52,15.49,394.86,2318.88,8793.32,1.26,45.37,372.03,2387.97,8146.95,8.6063,0.03,367,2319,100.0,28.68,17.2246,0
44,77,34.9997,0.8404,100.0,449.44,555.23,1356.18,1128.84,5.48,8.0,194.86,2223.21,8364.26,1.02,41.83,183.07,2388.38,8080.57,9.3129,0.02,332,2223,100.0,14.8,8.9931,0
44,78,9.9998,0.2512,100.0,489.05,604.3,1500.09,1297.14,10.52,15.49,395.39,2318.87,8799.1,1.26,45.28,372.15,2388.03,8146.98,8.6039,0.03,367,2319,100.0,28.62,17.1731,0
44,79,20.0059,0.7011,100.0,491.19,607.32,1480.75,1245.31,9.35,13.65,334.81,2323.99,8740.37,1.08,44.19,315.56,2388.14,8071.21,9.2119,0.02,364,2324,100.0,24.75,14.7312,0
44,80,0.0006,0.0,100.0,518.67,642.05,1581.48,1393.73,14.62,21.61,554.09,2388.01,9078.13,1.3,47.34,522.42,2388.0,8158.78,8.4041,0.03,393,2388,100.0,38.91,23.3579,0
44,81,41.9984,0.8419,100.0,445.0,548.95,1351.8,1115.7,3.91,5.72,138.91,2212.19,8338.58,1.02,41.77,130.57,2388.3,8097.88,9.318,0.02,330,2212,100.0,10.65,6.4045,0
44,82,25.0048,0.621,60.0,462.54,536.11,1253.48,1043.36,7.05,9.03,175.25,1915.63,8016.82,0.94,36.47,165.17,2028.53,7893.4,10.8714,0.02,305,1915,84.93,14.41,8.5121,0
44,83,42.0066,0.84,100.0,445.0,549.53,1347.74,1115.52,3.91,5.72,138.81,2212.2,8341.76,1.02,41.76,130.84,2388.29,8097.83,9.3264,0.02,329,2212,100.0,10.5,6.4079,0
44,84,41.9985,0.8408,100.0,445.0,549.56,1354.23,1128.54,3.91,5.72,139.04,2212.17,8335.87,1.02,42.03,130.47,2388.31,8101.38,9.3342,0.02,329,2212,100.0,10.58,6.2587,0
44,85,20.0,0.7,100.0,491.19,606.95,1472.37,1244.49,9.35,13.65,334.66,2324.0,8738.9,1.08,44.33,315.6,2388.15,8074.16,9.1641,0.02,365,2324,100.0,24.54,14.7877,0
44,86,0.0023,0.0002,100.0,518.67,642.07,1581.98,1400.09,14.62,21.61,554.41,2388.04,9076.63,1.3,47.25,522.41,2388.04,8153.14,8.4136,0.03,392,2388,100.0,38.89,23.3603,0
44,87,25.0008,0.62,60.0,462.54,536.71,1260.55,1045.71,7.05,9.03,175.88,1915.59,8023.62,0.94,36.77,164.99,2028.47,7886.5,10.9171,0.02,307,1915,84.93,14.39,8.7247,0
44,88,42.0017,0.8415,100.0,445.0,549.58,1350.69,1120.74,3.91,5.72,138.46,2212.31,8344.48,1.02,41.75,130.45,2388.34,8101.97,9.3222,0.02,330,2212,100.0,10.54,6.3581,0
44,89,42.0067,0.84,100.0,445.0,549.41,1348.25,1119.69,3.91,5.72,138.89,2212.19,8339.23,1.02,41.76,130.57,2388.36,8096.45,9.3324,0.02,330,2212,100.0,10.7,6.3212,0
44,90,35.0061,0.84,100.0,449.44,554.97,1361.97,1127.81,5.48,8.0,194.24,2223.31,8371.36,1.02,41.7,183.21,2388.38,8085.94,9.3127,0.02,333,2223,100.0,14.97,8.9773,0
44,91,0.0025,0.0018,100.0,518.67,642.29,1586.72,1403.75,14.62,21.61,554.94,2387.98,9078.49,1.3,47.27,522.17,2387.91,8152.01,8.3703,0.03,391,2388,100.0,39.1,23.4925,0
44,92,42.0061,0.8402,100.0,445.0,549.43,1352.54,1121.89,3.91,5.71,139.14,2212.27,8334.85,1.02,41.75,130.45,2388.34,8099.64,9.3355,0.02,331,2212,100.0,10.6,6.353,0
44,93,42.0056,0.84,100.0,445.0,549.04,1351.47,1117.63,3.91,5.72,138.95,2212.29,8335.99,1.02,41.72,130.52,2388.34,8102.24,9.3271,0.02,329,2212,100.0,10.51,6.2898,0
44,94,0.0008,0.0017,100.0,518.67,642.59,1591.0,1399.66,14.62,21.61,553.69,2387.98,9080.73,1.3,47.34,522.79,2388.02,8154.92,8.421,0.03,391,2388,100.0,38.78,23.4826,0
44,95,20.0047,0.701,100.0,491.19,607.32,1482.36,1240.16,9.35,13.66,335.51,2324.03,8744.57,1.08,44.13,315.76,2388.16,8074.15,9.1599,0.02,364,2324,100.0,24.39,14.7629,0
44,96,35.002,0.84,100.0,449.44,555.92,1361.48,1127.79,5.48,8.0,194.65,2223.26,8361.73,1.02,41.67,183.33,2388.32,8080.79,9.2768,0.02,332,2223,100.0,14.83,8.913,0
44,97,0.002,0.0,100.0,518.67,642.07,1593.52,1401.54,14.62,21.61,554.09,2388.08,9068.94,1.3,47.33,522.26,2388.04,8153.41,8.4178,0.03,393,2388,100.0,39.12,23.3748,0
44,98,35.0014,0.8403,100.0,449.44,555.53,1363.54,1128.14,5.48,8.0,193.99,2223.22,8366.24,1.02,41.65,183.48,2388.33,8080.65,9.309,0.02,333,2223,100.0,14.76,8.8842,0
44,99,35.0016,0.84,100.0,449.44,555.4,1359.04,1121.62,5.48,8.0,195.02,2223.23,8366.18,1.02,41.79,182.58,2388.37,8083.57,9.2979,0.02,334,2223,100.0,14.79,9.0174,0
44,100,42.0052,0.8418,100.0,445.0,549.73,1354.76,1120.94,3.91,5.72,138.82,2212.31,8335.71,1.02,41.92,131.19,2388.4,8096.83,9.3516,0.02,332,2212,100.0,10.67,6.427,0
44,101,42.0063,0.8406,100.0,445.0,549.6,1352.52,1115.8,3.91,5.72,139.12,2212.29,8345.21,1.02,41.87,130.87,2388.37,8103.06,9.3382,0.02,329,2212,100.0,10.57,6.3938,0
44,102,10.0036,0.25,100.0,489.05,604.62,1495.8,1299.87,10.52,15.49,394.41,2318.85,8792.99,1.26,45.38,371.81,2388.03,8150.64,8.6484,0.03,369,2319,100.0,28.68,17.0529,0
44,103,20.0061,0.7009,100.0,491.19,607.48,1488.03,1247.23,9.35,13.65,334.78,2324.05,8732.29,1.08,44.12,315.44,2388.22,8075.78,9.2222,0.02,363,2324,100.0,24.6,14.6284,0
44,104,42.006,0.8408,100.0,445.0,549.22,1347.04,1119.6,3.91,5.72,139.04,2212.27,8337.91,1.02,41.9,130.83,2388.34,8103.19,9.3132,0.02,331,2212,100.0,10.81,6.3926,0
44,105,42.0016,0.84,100.0,445.0,549.54,1353.73,1123.21,3.91,5.72,139.42,2212.24,8338.81,1.02,41.95,130.16,2388.27,8098.17,9.3454,0.02,330,2212,100.0,10.52,6.3363,0
44,106,41.9982,0.8412,100.0,445.0,549.39,1354.65,1118.31,3.91,5.72,138.57,2212.31,8341.04,1.02,41.98,130.77,2388.3,8100.49,9.3322,0.02,329,2212,100.0,10.53,6.3493,0
44,107,42.0008,0.84,100.0,445.0,549.46,1354.23,1122.02,3.91,5.71,139.66,2212.26,8340.53,1.02,41.78,130.92,2388.29,8101.46,9.3427,0.02,332,2212,100.0,10.53,6.4872,0
44,108,10.0072,0.25,100.0,489.05,605.07,1498.76,1301.74,10.52,15.49,395.33,2318.83,8798.04,1.26,45.28,371.99,2388.09,8146.43,8.6305,0.03,369,2319,100.0,28.47,17.1597,0
44,109,42.0013,0.8407,100.0,445.0,549.63,1348.42,1126.33,3.91,5.72,139.2,2212.26,8335.13,1.02,41.87,130.91,2388.31,8106.51,9.3691,0.02,329,2212,100.0,10.54,6.3107,0
44,110,0.0008,0.0,100.0,518.67,641.93,1586.65,1405.44,14.62,21.61,554.12,2388.03,9079.55,1.3,47.36,522.34,2388.02,8151.47,8.4067,0.03,393,2388,100.0,38.81,23.4111,0
44,111,42.0036,0.8404,100.0,445.0,549.31,1346.83,1119.97,3.91,5.72,139.21,2212.24,8340.8,1.02,41.94,130.64,2388.36,8100.52,9.3404,0.02,331,2212,100.0,10.55,6.3145,0
44,112,25.0032,0.6215,60.0,462.54,537.09,1256.23,1047.32,7.05,9.03,175.6,1915.64,8020.44,0.94,36.45,164.53,2028.57,7891.16,10.8613,0.02,307,1915,84.93,14.18,8.633,0
44,113,42.0016,0.8415,100.0,445.0,549.6,1359.09,1125.69,3.91,5.72,138.92,2212.26,8332.79,1.02,42.15,130.84,2388.35,8098.98,9.3513,0.02,332,2212,100.0,10.71,6.3091,0
44,114,25.0043,0.62,60.0,462.54,536.5,1258.93,1040.93,7.05,9.02,175.69,1915.64,8024.95,0.94,36.81,164.8,2028.53,7889.25,10.8371,0.02,306,1915,84.93,14.42,8.6732,0
44,115,35.0034,0.84,100.0,449.44,555.65,1367.73,1128.18,5.48,8.0,194.82,2223.24,8370.53,1.02,41.82,183.35,2388.32,8083.3,9.3137,0.02,335,2223,100.0,14.81,8.9625,0
44,116,19.9996,0.7017,100.0,491.19,607.29,1485.88,1250.37,9.35,13.66,335.27,2324.03,8734.36,1.08,44.25,315.1,2388.19,8074.43,9.2156,0.02,364,2324,100.0,24.59,14.7873,0
44,117,25.0041,0.62,60.0,462.54,536.1,1259.96,1045.82,7.05,9.03,175.31,1915.64,8030.56,0.94,36.71,164.61,2028.57,7884.08,10.8637,0.02,307,1915,84.93,14.28,8.6521,0
44,118,10.0068,0.2514,100.0,489.05,604.65,1496.33,1302.33,10.52,15.49,394.39,2318.85,8791.61,1.26,45.38,371.94,2388.11,8144.19,8.6345,0.03,369,2319,100.0,28.55,17.1092,0
44,119,35.006,0.8409,100.0,449.44,555.51,1371.66,1122.89,5.48,8.0,193.89,2223.29,8370.69,1.02,41.98,183.77,2388.45,8085.75,9.2645,0.02,332,2223,100.0,14.87,8.8525,0
44,120,35.0026,0.8407,100.0,449.44,555.67,1359.98,1121.56,5.48,8.0,193.85,2223.25,8370.47,1.02,41.82,183.28,2388.39,8092.56,9.3189,0.02,334,2223,100.0,14.89,8.8978,0
44,121,35.0004,0.8415,100.0,449.44,555.13,1371.44,1130.77,5.48,8.0,194.06,2223.3,8373.53,1.02,41.75,183.06,2388.43,8083.64,9.3124,0.02,334,2223,100.0,14.87,8.8251,0
44,122,34.9992,0.84,100.0,449.44,555.24,1368.49,1132.26,5.48,8.0,194.79,2223.27,8367.49,1.02,41.9,183.17,2388.38,8084.84,9.3263,0.02,335,2223,100.0,14.87,8.9826,0
44,123,42.0059,0.8402,100.0,445.0,549.14,1359.56,1125.04,3.91,5.72,138.56,2212.27,8341.57,1.02,42.05,130.72,2388.36,8102.36,9.3476,0.02,333,2212,100.0,10.59,6.3715,0
44,124,20.0057,0.7,100.0,491.19,606.98,1480.89,1245.63,9.35,13.66,335.58,2324.0,8742.61,1.08,44.32,315.08,2388.14,8080.93,9.1785,0.02,365,2324,100.0,24.3,14.8316,1
44,125,0.0022,0.0,100.0,518.67,642.47,1589.15,1395.6,14.62,21.61,554.43,2388.06,9081.02,1.3,47.43,521.73,2388.03,8153.73,8.4301,0.03,394,2388,100.0,39.08,23.2693,1
44,126,42.0,0.8418,100.0,445.0,549.61,1358.89,1125.87,3.91,5.72,137.85,2212.21,8335.84,1.02,41.87,130.71,2388.32,8105.67,9.3126,0.02,331,2212,100.0,10.59,6.395,1
44,127,19.9988,0.7,100.0,491.19,607.24,1475.0,1246.06,9.35,13.66,334.24,2324.01,8737.7,1.07,44.25,315.28,2388.2,8077.87,9.2181,0.02,365,2324,100.0,24.37,14.7575,1
44,128,20.0058,0.7019,100.0,491.19,607.32,1482.2,1252.73,9.35,13.66,335.73,2324.04,8737.43,1.08,44.23,315.23,2388.18,8079.33,9.2129,0.02,367,2324,100.0,24.58,14.693,1
44,129,35.003,0.8407,100.0,449.44,555.79,1361.1,1129.91,5.48,8.0,194.54,2223.21,8369.11,1.02,41.95,182.91,2388.41,8084.48,9.3264,0.02,333,2223,100.0,14.96,8.9817,1
44,130,41.9989,0.8419,100.0,445.0,549.8,1354.44,1129.48,3.91,5.72,138.89,2212.27,8341.11,1.02,42.23,130.5,2388.37,8098.92,9.323,0.02,332,2212,100.0,10.61,6.3341,1
44,131,41.9982,0.84,100.0,445.0,549.51,1355.0,1126.61,3.91,5.72,138.85,2212.3,8346.38,1.02,42.07,130.95,2388.33,8097.78,9.3035,0.02,330,2212,100.0,10.51,6.4587,1
44,132,25.0012,0.6214,60.0,462.54,536.74,1256.89,1045.4,7.05,9.03,175.49,1915.63,8023.22,0.94,37.01,164.64,2028.54,7888.7,10.9011,0.02,308,1915,84.93,14.33,8.6015,1
44,133,19.9981,0.7,100.0,491.19,607.46,1480.44,1248.97,9.35,13.66,334.78,2324.09,8742.07,1.08,44.25,314.88,2388.19,8070.35,9.2331,0.02,366,2324,100.0,24.51,14.5624,1
44,134,20.0002,0.7002,100.0,491.19,607.72,1485.25,1250.52,9.35,13.65,334.82,2324.06,8741.67,1.08,44.32,314.82,2388.22,8077.79,9.2484,0.02,366,2324,100.0,24.56,14.7167,1
44,135,25.0072,0.6211,60.0,462.54,537.35,1265.94,1054.08,7.05,9.03,176.17,1915.65,8019.97,0.94,36.64,164.74,2028.53,7887.43,10.8734,0.02,307,1915,84.93,14.41,8.5141,1
44,136,41.9994,0.84,100.0,445.0,549.62,1345.3,1121.33,3.91,5.72,138.66,2212.23,8340.88,1.02,42.03,131.14,2388.37,8103.58,9.3287,0.02,330,2212,100.0,10.54,6.3509,1
44,137,0.0003,0.0019,100.0,518.67,641.91,1584.94,1406.23,14.62,21.61,553.19,2388.02,9079.62,1.3,47.21,522.21,2388.02,8158.68,8.4405,0.03,393,2388,100.0,39.05,23.3122,1
44,138,0.0023,0.0,100.0,518.67,642.43,1589.18,1401.28,14.62,21.61,554.24,2388.04,9082.49,1.3,47.5,522.2,2388.05,8157.54,8.4063,0.03,392,2388,100.0,38.8,23.2236,1
44,139,35.0064,0.84,100.0,449.44,555.65,1363.25,1129.8,5.48,8.0,195.42,2223.31,8369.09,1.02,41.79,182.99,2388.41,8086.11,9.3559,0.02,334,2223,100.0,14.78,8.9912,1
44,140,42.0001,0.8403,100.0,445.0,549.6,1347.76,1121.49,3.91,5.72,139.19,2212.28,8340.19,1.02,42.1,130.76,2388.41,8101.28,9.3358,0.02,329,2212,100.0,10.59,6.3223,1
44,141,0.0027,0.0004,100.0,518.67,642.7,1596.45,1408.63,14.62,21.61,554.06,2388.06,9079.91,1.3,47.28,521.46,2388.06,8155.77,8.3977,0.03,392,2388,100.0,38.82,23.3782,1
44,142,25.0034,0.62,60.0,462.54,537.26,1266.35,1054.09,7.05,9.03,175.19,1915.66,8030.3,0.94,36.8,164.77,2028.57,7894.86,10.898,0.02,309,1915,84.93,14.37,8.5767,1
44,143,10.0034,0.25,100.0,489.05,604.82,1500.78,1311.92,10.52,15.49,394.23,2318.91,8799.64,1.26,45.46,371.68,2388.09,8152.87,8.6603,0.03,370,2319,100.0,28.56,17.1293,1
44,144,0.0012,0.0,100.0,518.67,643.1,1585.7,1409.57,14.62,21.61,552.95,2388.05,9086.16,1.3,47.36,521.99,2388.09,8158.74,8.4388,0.03,393,2388,100.0,38.95,23.2382,1
44,145,42.0074,0.84,100.0,445.0,549.46,1360.23,1132.8,3.91,5.72,138.19,2212.26,8349.79,1.02,42.17,130.85,2388.33,8104.46,9.3897,0.02,331,2212,100.0,10.7,6.3852,1
44,146,42.0078,0.8406,100.0,445.0,550.4,1356.43,1124.28,3.91,5.71,138.98,2212.25,8345.64,1.02,42.25,130.43,2388.42,8108.64,9.3733,0.02,332,2212,100.0,10.46,6.3046,1
44,147,0.0028,0.0,100.0,518.67,642.59,1594.69,1407.5,14.62,21.61,554.05,2388.06,9077.55,1.3,47.72,521.4,2388.02,8157.08,8.4107,0.03,394,2388,100.0,38.8,23.3384,1
44,148,25.0031,0.6211,60.0,462.54,536.82,1262.69,1053.39,7.05,9.03,175.3,1915.6,8022.21,0.94,36.8,165.24,2028.6,7885.93,10.8819,0.02,307,1915,84.93,14.36,8.6838,1
44,149,20.0018,0.7,100.0,491.19,607.96,1482.8,1256.49,9.35,13.66,335.37,2324.13,8749.83,1.07,44.27,315.1,2388.19,8082.69,9.2402,0.02,365,2324,100.0,24.61,14.6871,1
44,150,0.0028,0.0005,100.0,518.67,642.0,1592.76,1410.42,14.62,21.61,553.44,2388.12,9071.4,1.3,47.45,521.83,2388.09,8153.56,8.4781,0.03,393,2388,100.0,38.52,23.2679,1
44,151,42.0025,0.84,100.0,445.0,549.94,1353.24,1135.77,3.91,5.72,138.23,2212.29,8348.28,1.02,42.18,130.85,2388.43,8107.49,9.3479,0.02,331,2212,100.0,10.78,6.3783,1
44,152,41.9984,0.8403,100.0,445.0,549.82,1360.79,1127.16,3.91,5.72,139.52,2212.26,8341.43,1.02,42.26,130.44,2388.37,8107.26,9.3729,0.02,333,2212,100.0,10.61,6.3455,1
44,153,9.9981,0.25,100.0,489.05,604.5,1503.67,1310.09,10.52,15.49,394.24,2318.91,8797.77,1.26,45.63,371.43,2388.13,8146.92,8.6686,0.03,369,2319,100.0,28.51,17.0339,1
44,154,41.9997,0.841,100.0,445.0,549.56,1351.92,1129.7,3.91,5.71,139.06,2212.26,8344.38,1.02,42.01,130.25,2388.46,8104.93,9.3363,0.02,332,2212,100.0,10.64,6.4456,1
44,155,10.0079,0.25,100.0,489.05,604.57,1506.68,1313.3,10.52,15.49,393.89,2318.96,8802.81,1.26,45.47,371.19,2388.14,8149.01,8.6328,0.03,370,2319,100.0,28.35,17.1283,1
44,156,24.9992,0.62,60.0,462.54,536.93,1264.62,1055.17,7.05,9.03,175.57,1915.7,8029.32,0.94,36.69,164.69,2028.59,7892.6,10.9534,0.02,306,1915,84.93,14.17,8.4498,1
44,157,35.0026,0.84,100.0,449.44,555.98,1365.69,1131.69,5.48,8.0,194.28,2223.33,8365.41,1.02,42.01,182.95,2388.47,8086.93,9.3207,0.02,334,2223,100.0,14.86,9.0237,1
44,158,42.0071,0.84,100.0,445.0,549.29,1350.45,1133.8,3.91,5.72,138.13,2212.24,8347.28,1.02,42.05,131.35,2388.36,8107.16,9.3863,0.02,331,2212,100.0,10.58,6.3105,1
44,159,19.999,0.7018,100.0,491.19,607.98,1489.82,1256.56,9.35,13.66,333.84,2324.16,8742.9,1.08,44.56,314.56,2388.22,8075.59,9.2564,0.02,368,2324,100.0,24.37,14.6623,1
44,160,35.006,0.84,100.0,449.44,555.75,1361.31,1126.58,5.48,8.0,194.56,2223.27,8369.57,1.02,41.88,182.72,2388.42,8090.62,9.3404,0.02,334,2223,100.0,14.75,8.9037,1
44,161,25.0016,0.6208,60.0,462.54,537.76,1262.62,1049.18,7.05,9.03,175.05,1915.69,8021.25,0.94,36.83,164.48,2028.65,7891.28,10.9466,0.02,306,1915,84.93,14.2,8.5493,1
44,162,25.0074,0.6206,60.0,462.54,536.47,1267.78,1053.67,7.05,9.03,174.89,1915.72,8025.35,0.94,36.88,164.61,2028.61,7889.07,10.8979,0.02,307,1915,84.93,14.36,8.6497,1
44,163,10.0051,0.2509,100.0,489.05,605.56,1502.81,1309.15,10.52,15.49,394.13,2318.96,8803.18,1.26,45.33,371.29,2388.14,8154.56,8.6907,0.03,371,2319,100.0,28.56,17.0882,1
44,164,10.0074,0.2517,100.0,489.05,604.93,1509.62,1315.22,10.52,15.49,394.45,2319.0,8802.94,1.26,45.66,371.01,2388.19,8152.99,8.6958,0.03,370,2319,100.0,28.68,17.1613,1
44,165,0.0004,0.0,100.0,518.67,643.34,1597.14,1407.59,14.62,21.61,553.02,2388.08,9081.35,1.3,47.74,521.03,2388.09,8158.7,8.4644,0.03,394,2388,100.0,38.73,23.1991,2
44,166,20.0012,0.7012,100.0,491.19,607.1,1483.69,1251.91,9.35,13.66,334.76,2324.15,8747.57,1.08,44.64,314.66,2388.29,8077.43,9.2678,0.03,366,2324,100.0,24.39,14.6922,2
44,167,41.9986,0.8416,100.0,445.0,549.36,1360.36,1128.7,3.91,5.72,138.38,2212.34,8348.35,1.02,42.2,130.28,2388.42,8105.96,9.3885,0.02,333,2212,100.0,10.58,6.3566,2
44,168,20.0077,0.7,100.0,491.19,607.91,1485.33,1250.03,9.35,13.66,334.61,2324.09,8751.54,1.08,44.49,315.38,2388.27,8083.18,9.2429,0.02,367,2324,100.0,24.33,14.653,2
44,169,42.0032,0.84,100.0,445.0,549.71,1353.67,1131.5,3.91,5.72,138.91,2212.33,8350.37,1.02,42.24,130.23,2388.44,8110.48,9.397,0.02,331,2212,100.0,10.58,6.2946,2
44,170,41.9998,0.8406,100.0,445.0,550.24,1355.24,1132.19,3.91,5.72,138.77,2212.27,8346.37,1.02,42.25,130.59,2388.33,8107.98,9.3972,0.02,331,2212,100.0,10.45,6.3329,2
44,171,42.0005,0.8407,100.0,445.0,550.4,1357.98,1132.55,3.91,5.72,138.35,2212.31,8353.26,1.02,42.32,131.18,2388.42,8111.36,9.3908,0.02,333,2212,100.0,10.39,6.339,2
44,172,35.0041,0.84,100.0,449.44,555.97,1364.71,1137.24,5.48,8.0,194.44,2223.33,8376.37,1.02,42.2,183.11,2388.45,8091.39,9.37,0.02,335,2223,100.0,14.72,8.93,2
44,173,35.0075,0.84,100.0,449.44,556.05,1369.46,1135.15,5.48,8.0,193.68,2223.32,8375.32,1.03,42.16,182.62,2388.46,8093.48,9.3091,0.02,336,2223,100.0,14.86,8.9105,2
44,174,35.0051,0.84,100.0,449.44,555.91,1366.62,1134.68,5.48,8.0,194.62,2223.43,8385.59,1.02,42.09,182.47,2388.46,8094.38,9.35,0.02,336,2223,100.0,14.78,8.9162,2
44,175,42.0039,0.84,100.0,445.0,549.68,1359.09,1133.73,3.91,5.72,138.8,2212.34,8348.41,1.02,42.37,130.41,2388.44,8105.95,9.382,0.02,333,2212,100.0,10.6,6.2647,2
44,176,20.0073,0.7007,100.0,491.19,607.81,1493.88,1264.11,9.35,13.66,333.77,2324.18,8753.12,1.08,44.5,314.31,2388.33,8082.66,9.26,0.02,367,2324,100.0,24.24,14.5779,2
44,177,25.0061,0.6203,60.0,462.54,536.77,1269.32,1056.66,7.05,9.03,174.66,1915.73,8025.99,0.94,36.97,164.14,2028.61,7889.78,10.9459,0.02,308,1915,84.93,14.12,8.5333,2
44,178,35.0015,0.84,100.0,449.44,556.52,1370.86,1140.96,5.48,8.0,194.1,2223.41,8381.19,1.02,42.22,182.79,2388.49,8091.08,9.3779,0.02,335,2223,100.0,14.9,8.9555,2
44,179,20.0064,0.7,100.0,491.19,608.0,1484.62,1257.93,9.35,13.66,334.28,2324.22,8759.07,1.07,44.75,314.34,2388.38,8088.91,9.2854,0.03,367,2324,100.0,24.44,14.71,2
44,180,25.0048,0.62,60.0,462.54,537.19,1261.02,1055.31,7.05,9.03,175.47,1915.75,8030.46,0.94,36.89,164.43,2028.68,7899.32,10.9525,0.02,310,1915,84.93,14.1,8.5768,2
44,181,20.0073,0.7,100.0,491.19,608.01,1494.97,1253.19,9.35,13.66,333.94,2324.18,8749.87,1.08,44.61,314.11,2388.22,8082.31,9.2478,0.03,368,2324,100.0,24.33,14.6474,2
44,182,35.0033,0.8403,100.0,449.44,556.6,1372.0,1143.14,5.48,8.0,194.32,2223.35,8381.5,1.02,42.45,182.81,2388.51,8093.93,9.3674,0.02,337,2223,100.0,14.8,8.8321,2
44,183,25.0048,0.62,60.0,462.54,537.13,1270.91,1062.62,7.05,9.03,175.72,1915.76,8037.37,0.94,37.23,164.36,2028.65,7894.0,10.9316,0.02,307,1915,84.93,14.24,8.4881,2
44,184,42.0061,0.84,100.0,445.0,550.37,1361.07,1133.33,3.91,5.72,138.61,2212.34,8360.58,1.02,42.17,130.67,2388.51,8115.13,9.404,0.02,333,2212,100.0,10.65,6.3042,2
44,185,10.0002,0.25,100.0,489.05,605.31,1506.91,1323.01,10.52,15.5,393.35,2319.04,8806.85,1.26,45.66,371.2,2388.24,8154.36,8.6585,0.03,370,2319,100.0,28.54,17.0263,2
44,186,42.0041,0.84,100.0,445.0,550.12,1355.74,1142.46,3.91,5.72,138.02,2212.41,8355.33,1.02,42.56,130.6,2388.51,8113.19,9.4048,0.02,333,2212,100.0,10.63,6.2196,2
44,187,10.0026,0.2517,100.0,489.05,605.44,1510.57,1319.37,10.52,15.5,393.41,2319.05,8814.4,1.26,45.77,370.51,2388.28,8158.18,8.749,0.03,373,2319,100.0,28.24,17.1161,2
44,188,9.9997,0.251,100.0,489.05,605.79,1503.63,1319.82,10.52,15.5,393.35,2319.06,8813.12,1.26,45.82,370.92,2388.3,8156.55,8.7014,0.03,372,2319,100.0,28.42,17.1017,2
44,189,10.0062,0.25,100.0,489.05,605.14,1505.03,1322.06,10.52,15.5,393.41,2319.06,8812.05,1.26,45.95,371.09,2388.29,8156.18,8.6773,0.03,373,2319,100.0,28.22,17.0773,2
44,190,10.006,0.2501,100.0,489.05,605.71,1513.43,1327.36,10.52,15.5,393.53,2319.1,8821.54,1.26,45.92,370.99,2388.31,8159.36,8.7122,0.03,370,2319,100.0,28.55,17.0331,2
44,191,10.0031,0.25,100.0,489.05,605.19,1513.99,1329.77,10.52,15.5,394.0,2319.04,8806.95,1.26,45.82,370.54,2388.34,8155.77,8.6855,0.03,372,2319,100.0,28.31,16.9458,2
44,192,42.0013,0.8415,100.0,445.0,550.57,1361.81,1133.22,3.91,5.72,138.17,2212.36,8358.63,1.02,42.55,130.1,2388.41,8110.44,9.3929,0.02,333,2212,100.0,10.47,6.4214,2
44,193,20.0071,0.7,100.0,491.19,607.8,1494.87,1267.09,9.35,13.66,333.46,2324.31,8759.12,1.07,44.88,314.52,2388.39,8090.18,9.2909,0.03,367,2324,100.0,24.37,14.5859,2
44,194,42.004,0.84,100.0,445.0,550.39,1369.15,1137.73,3.91,5.72,138.86,2212.38,8361.66,1.02,42.35,129.89,2388.4,8107.58,9.4361,0.02,335,2212,100.0,10.43,6.3838,2
44,195,35.0069,0.8411,100.0,449.44,557.28,1374.88,1139.77,5.48,8.01,194.03,2223.52,8377.63,1.02,42.36,182.53,2388.58,8093.9,9.3646,0.02,336,2223,100.0,14.86,8.8767,2
44,196,34.9987,0.8417,100.0,449.44,556.32,1371.97,1146.8,5.48,8.01,193.01,2223.53,8378.9,1.02,42.4,182.47,2388.62,8094.63,9.3727,0.02,337,2223,100.0,14.83,8.8758,2
44,197,20.0042,0.7,100.0,491.19,608.24,1500.19,1269.8,9.35,13.66,333.73,2324.27,8759.92,1.08,44.96,314.35,2388.38,8084.07,9.3367,0.03,368,2324,100.0,24.37,14.3932,2
44,198,24.9997,0.62,60.0,462.54,536.98,1271.14,1056.24,7.05,9.03,174.92,1915.8,8038.62,0.93,37.08,164.41,2028.71,7900.07,10.9945,0.02,309,1915,84.93,13.98,8.4735,2
44,199,0.0021,0.0,100.0,518.67,643.23,1596.76,1421.6,14.62,21.61,552.0,2388.14,9100.29,1.3,47.93,520.47,2388.18,8166.95,8.5046,0.03,396,2388,100.0,38.41,23.0879,2
